clock	watch	T_int	T_ext	T_set	Cp	Ci	Cd	Hp	Hi	Hd
20200714 170826	10467.053	34.56	30.05	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170828	10469.102	34.55	30.08	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170830	10471.147	34.54	30.11	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170832	10473.193	34.53	30.12	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170834	10475.244	34.52	30.15	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170836	10477.288	34.5	30.15	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170838	10479.339	34.49	30.18	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170840	10481.386	34.46	30.19	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170842	10483.434	34.43	30.22	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170845	10485.48	34.41	30.25	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170847	10487.526	34.38	30.25	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170849	10489.576	34.37	30.28	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170851	10491.626	34.34	30.29	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170853	10493.671	34.31	30.32	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170855	10495.718	34.29	30.35	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170857	10497.76	34.26	30.35	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170859	10499.813	34.24	30.38	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170901	10501.855	34.21	30.39	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170903	10503.903	34.18	30.42	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170905	10505.957	34.17	30.44	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170907	10508.004	34.14	30.45	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170909	10510.054	34.12	30.48	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170911	10512.104	34.09	30.49	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170913	10514.148	34.06	30.51	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170915	10516.188	34.04	30.54	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170917	10518.238	34.01	30.54	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170919	10520.29	34.0	30.57	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170921	10522.337	33.97	30.58	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170923	10524.386	33.94	30.6	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170925	10526.429	33.92	30.63	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170928	10528.481	33.89	30.63	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170930	10530.527	33.88	30.66	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170932	10532.577	33.85	30.67	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170934	10534.623	33.82	30.69	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170936	10536.671	33.8	30.72	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170938	10538.727	33.77	30.73	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170940	10540.777	33.76	30.75	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170942	10542.832	33.73	30.78	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170944	10544.877	33.7	30.78	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170946	10546.927	33.69	30.81	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170948	10548.972	33.66	30.81	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170950	10551.02	33.64	30.83	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170952	10553.062	33.62	30.86	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170954	10555.115	33.59	30.86	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170956	10557.155	33.57	30.89	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 170958	10559.228	33.54	30.89	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171000	10561.272	33.53	30.92	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171002	10563.322	33.5	30.94	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171004	10565.363	33.47	30.94	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171006	10567.415	33.46	30.96	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171008	10569.458	33.43	30.97	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171011	10571.506	33.41	30.99	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171013	10573.559	33.38	31.01	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171015	10575.606	33.36	31.01	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171017	10577.656	33.34	31.03	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171019	10579.701	33.31	31.03	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171021	10581.75	33.3	31.05	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171023	10583.791	33.27	31.07	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171025	10585.84	33.24	31.08	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171027	10587.892	33.23	31.09	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171029	10589.94	33.2	31.1	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171031	10591.988	33.18	31.12	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171033	10594.032	33.15	31.14	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171035	10596.086	33.13	31.14	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171037	10598.129	33.11	31.16	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171039	10600.179	33.08	31.16	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171041	10602.219	33.07	31.18	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171043	10604.273	33.04	31.19	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171045	10606.324	33.01	31.19	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171047	10608.361	33.0	31.21	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171049	10610.416	32.97	31.21	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171051	10612.457	32.95	31.23	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171054	10614.51	32.92	31.24	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171056	10616.557	32.9	31.24	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171058	10618.607	32.88	31.26	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171100	10620.652	32.85	31.26	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171102	10622.702	32.84	31.27	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171104	10624.743	32.81	31.29	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171106	10626.797	32.78	31.29	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171108	10628.844	32.77	31.3	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171110	10630.892	32.74	31.3	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171112	10632.94	32.72	31.31	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171114	10634.98	32.7	31.32	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171116	10637.036	32.67	31.33	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171118	10639.084	32.65	31.34	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171120	10641.13	32.62	31.34	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171122	10643.175	32.61	31.35	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171124	10645.221	32.58	31.35	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171126	10647.266	32.55	31.36	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171128	10649.315	32.54	31.37	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171130	10651.361	32.51	31.37	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171132	10653.415	32.5	31.38	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171134	10655.458	32.47	31.38	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171137	10657.508	32.44	31.39	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171139	10659.558	32.43	31.4	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171141	10661.608	32.4	31.4	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171143	10663.654	32.38	31.41	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171145	10665.695	32.36	31.41	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171147	10667.742	32.33	31.41	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171149	10669.792	32.31	31.42	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171151	10671.838	32.28	31.42	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171153	10673.886	32.27	31.43	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171155	10675.932	32.24	31.43	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171157	10677.981	32.21	31.43	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171159	10680.031	32.2	31.44	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171201	10682.082	32.17	31.44	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171203	10684.131	32.16	31.44	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171205	10686.177	32.13	31.44	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171207	10688.222	32.1	31.45	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171209	10690.266	32.09	31.45	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171211	10692.32	32.06	31.45	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171213	10694.365	32.05	31.45	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171215	10696.412	32.02	31.45	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171217	10698.459	31.99	31.45	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171220	10700.509	31.98	31.46	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171222	10702.559	31.95	31.46	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171224	10704.6	31.94	31.46	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171226	10706.653	31.91	31.46	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171228	10708.696	31.88	31.46	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171230	10710.748	31.87	31.46	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171232	10712.796	31.84	31.46	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171234	10714.837	31.82	31.46	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171236	10716.891	31.8	31.46	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171238	10718.954	31.77	31.46	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171240	10720.996	31.76	31.46	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171242	10723.05	31.73	31.46	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171244	10725.096	31.71	31.46	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171246	10727.145	31.69	31.45	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171248	10729.193	31.66	31.45	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171250	10731.233	31.64	31.45	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171252	10733.288	31.62	31.45	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171254	10735.333	31.6	31.45	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171256	10737.383	31.58	31.45	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171258	10739.43	31.55	31.45	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171301	10741.478	31.54	31.44	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171303	10743.526	31.51	31.45	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171305	10745.568	31.49	31.44	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171307	10747.621	31.47	31.44	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171309	10749.671	31.44	31.44	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171311	10751.711	31.42	31.43	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171313	10753.761	31.4	31.43	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171315	10755.811	31.38	31.43	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171317	10757.861	31.36	31.43	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171319	10759.902	31.33	31.42	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171321	10761.954	31.32	31.42	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171323	10763.995	31.29	31.42	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171325	10766.043	31.27	31.41	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171327	10768.096	31.25	31.41	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171329	10770.144	31.22	31.4	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171331	10772.192	31.2	31.39	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171333	10774.237	31.18	31.39	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171335	10776.287	31.16	31.39	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171337	10778.335	31.14	31.39	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171339	10780.385	31.11	31.38	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171341	10782.429	31.1	31.37	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171344	10784.478	31.07	31.37	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171346	10786.525	31.05	31.36	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171348	10788.57	31.03	31.36	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171350	10790.62	31.0	31.35	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171352	10792.662	30.99	31.34	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171354	10794.716	30.96	31.34	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171356	10796.762	30.94	31.34	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171358	10798.813	30.92	31.34	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171400	10800.857	30.89	31.33	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171402	10802.906	30.88	31.32	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171404	10804.947	30.85	31.32	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171406	10806.997	30.84	31.31	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171408	10809.049	30.81	31.31	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171410	10811.091	30.78	31.3	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171412	10813.139	30.77	31.29	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171414	10815.202	30.74	31.29	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171416	10817.255	30.73	31.28	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171418	10819.3	30.7	31.27	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171420	10821.348	30.67	31.27	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171422	10823.397	30.66	31.25	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171424	10825.446	30.63	31.25	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171427	10827.491	30.62	31.24	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171429	10829.536	30.59	31.24	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171431	10831.586	30.57	31.23	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171433	10833.636	30.55	31.21	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171435	10835.682	30.53	31.21	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171437	10837.73	30.51	31.2	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171439	10839.771	30.49	31.2	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171441	10841.824	30.46	31.19	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171443	10843.871	30.44	31.18	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171445	10845.917	30.42	31.17	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171447	10847.968	30.41	31.16	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171449	10850.016	30.38	31.16	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171451	10852.064	30.35	31.15	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171453	10854.114	30.34	31.14	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171455	10856.157	30.31	31.13	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171457	10858.2	30.3	31.12	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171459	10860.254	30.27	31.12	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171501	10862.3	30.24	31.11	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171503	10864.349	30.23	31.1	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171505	10866.397	30.21	31.09	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171508	10868.461	30.19	31.08	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171510	10870.501	30.17	31.06	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171512	10872.551	30.14	31.06	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171514	10874.599	30.13	31.05	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171516	10876.651	30.1	31.04	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171518	10878.701	30.09	31.03	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171520	10880.746	30.06	31.02	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171522	10882.788	30.03	31.01	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171524	10884.838	30.02	31.0	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171526	10886.888	29.99	31.0	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171528	10888.938	29.98	30.99	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171530	10890.986	29.95	30.97	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171532	10893.029	29.93	30.97	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171534	10895.072	29.91	30.95	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171536	10897.127	29.89	30.95	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171538	10899.169	29.87	30.94	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171540	10901.222	29.85	30.92	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171542	10903.268	29.82	30.92	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171544	10905.317	29.81	30.9	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171546	10907.366	29.78	30.9	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171548	10909.407	29.77	30.88	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171551	10911.46	29.74	30.87	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171553	10913.503	29.72	30.86	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171555	10915.552	29.7	30.85	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171557	10917.599	29.68	30.85	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171559	10919.65	29.66	30.83	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171601	10921.694	29.64	30.83	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171603	10923.739	29.61	30.81	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171605	10925.789	29.6	30.79	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171607	10927.84	29.57	30.79	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171609	10929.889	29.56	30.77	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171611	10931.934	29.53	30.76	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171613	10933.983	29.5	30.75	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171615	10936.029	29.49	30.74	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171617	10938.074	29.47	30.73	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171619	10940.12	29.45	30.72	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171621	10942.169	29.43	30.71	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171623	10944.217	29.4	30.7	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171625	10946.271	29.39	30.68	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171627	10948.317	29.36	30.68	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171629	10950.362	29.35	30.66	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171631	10952.406	29.32	30.66	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171633	10954.457	29.3	30.64	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171636	10956.503	29.28	30.62	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171638	10958.551	29.26	30.62	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171640	10960.601	29.25	30.6	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171642	10962.643	29.22	30.6	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171644	10964.693	29.19	30.58	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171646	10966.74	29.18	30.56	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171648	10968.791	29.15	30.56	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171650	10970.842	29.14	30.54	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171652	10972.885	29.11	30.54	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171654	10974.935	29.09	30.52	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171656	10976.981	29.07	30.5	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171658	10979.029	29.05	30.5	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171700	10981.072	29.03	30.48	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171702	10983.123	29.01	30.48	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171704	10985.173	28.98	30.46	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171706	10987.218	28.97	30.44	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171708	10989.268	28.94	30.44	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171710	10991.318	28.93	30.42	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171712	10993.363	28.9	30.42	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171714	10995.427	28.87	30.4	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171717	10997.469	28.86	30.38	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171719	10999.519	28.83	30.37	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171721	11001.569	28.82	30.35	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171723	11003.619	28.79	30.34	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171725	11005.66	28.76	30.33	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171727	11007.708	28.75	30.31	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171729	11009.753	28.72	30.31	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171731	11011.801	28.71	30.29	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171733	11013.854	28.68	30.27	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171735	11015.896	28.66	30.27	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171737	11017.951	28.64	30.25	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171739	11019.992	28.62	30.24	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171741	11022.043	28.6	30.22	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171743	11024.094	28.58	30.2	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171745	11026.142	28.55	30.2	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171747	11028.184	28.54	30.18	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171749	11030.236	28.51	30.17	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171751	11032.277	28.5	30.15	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171753	11034.329	28.47	30.15	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171755	11036.373	28.44	30.13	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171757	11038.42	28.43	30.11	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171800	11040.47	28.4	30.11	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171802	11042.523	28.39	30.09	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171804	11044.57	28.36	30.08	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171806	11046.611	28.34	30.06	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171808	11048.675	28.32	30.04	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171810	11050.728	28.3	30.04	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171812	11052.772	28.28	30.02	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171814	11054.821	28.26	30.0	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171816	11056.871	28.23	29.99	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171818	11058.92	28.22	29.97	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171820	11060.965	28.19	29.97	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171822	11063.012	28.18	29.95	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171824	11065.062	28.16	29.93	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171826	11067.106	28.13	29.92	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171828	11069.156	28.12	29.9	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171830	11071.204	28.1	29.9	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171832	11073.252	28.09	29.88	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171834	11075.298	28.08	29.86	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171836	11077.344	28.07	29.86	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171838	11079.394	28.06	29.84	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171840	11081.444	28.06	29.83	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171843	11083.483	28.05	29.81	30.0	1	0.5	0.0	0.5	0.25	0.0
20200714 171845	11085.537	28.05	29.79	30.0	1	0.5	0.0	0.5	0.25	0.0
